time_stamp,asset_id,sensor_0_avg,sensor_5_avg_cos,sensor_5_min_cos,sensor_43_avg,sensor_41_avg,sensor_5_max_cos,sensor_5_avg_sin,sensor_5_min_sin,sensor_14_avg,sensor_52_max,wind_speed_3_min,sensor_10_avg,reactive_power_27_max,sensor_47,sensor_38_avg,sensor_40_avg,power_30_std,label
2023-09-11 17:40:00,11,29.0,0.99939084,0.99897057,34.0,39.0,0.9999863,-0.034899496,-0.045362987,51.0,13.5,2.7,37.0,0.4878049,0.0,74.0,74.0,0.036780488,0
2023-09-11 17:50:00,11,29.0,0.9993284,0.99912286,34.0,39.0,0.9997426,-0.03664371,-0.041875653,51.0,14.7,2.7,37.0,0.4878049,0.0,74.0,74.0,0.04409756,0
2023-09-11 18:00:00,11,28.0,0.99939084,0.99912286,34.0,39.0,0.9997426,-0.034899496,-0.041875653,52.0,14.6,2.3,37.0,0.4878049,0.0,75.0,74.0,0.043804877,0
2023-09-11 18:10:00,11,28.0,0.99939084,0.99912286,34.0,39.0,1.0,-0.034899496,-0.041875653,52.0,14.4,3.1,39.0,0.4878049,0.0,75.0,74.0,0.036341462,0
2023-09-11 18:20:00,11,28.0,0.99939084,0.99912286,34.0,39.0,0.9997426,-0.034899496,-0.041875653,52.0,14.2,2.1,37.0,0.4878049,0.0,75.0,75.0,0.036390245,0
2023-09-11 18:30:00,11,28.0,0.99939084,0.99912286,34.0,39.0,0.9998157,-0.034899496,-0.041875653,51.0,13.6,1.8,39.0,0.4878049,0.0,75.0,75.0,0.032487806,0
2023-09-11 18:40:00,11,28.0,0.99950653,0.99912286,34.0,39.0,0.99994516,-0.031410757,-0.041875653,51.0,11.9,1.7,38.0,0.4878049,0.0,75.0,75.0,0.024292683,0
2023-09-11 18:50:00,11,28.0,0.9996101,0.9991944,34.0,39.0,0.9999756,-0.02792164,-0.040131792,51.0,12.1,1.6,38.0,0.4878049,0.0,75.0,75.0,0.02492683,0
2023-09-11 19:00:00,11,28.0,0.99994516,0.9995599,34.0,39.0,0.99994516,-0.0104717845,-0.029666245,50.0,11.3,1.2,39.0,0.4878049,0.0,75.0,75.0,0.02307317,0
2023-09-11 19:10:00,11,28.0,0.9999619,0.99950653,33.0,39.0,0.99965733,-0.008726535,-0.031410757,50.0,11.2,0.7,38.0,0.4878049,0.0,76.0,75.0,0.022439023,0
2023-09-11 19:20:00,11,28.0,0.9999254,0.9995599,34.0,39.0,0.9999863,-0.012217001,-0.029666245,50.0,11.3,1.0,38.0,0.44546342,0.0,75.0,75.0,0.015707318,0
2023-09-11 19:30:00,11,28.0,0.9999756,0.9998157,33.0,39.0,0.9998766,-0.00698126,-0.019197442,50.0,11.2,1.2,39.0,0.38936585,0.0,76.0,75.0,0.015073171,0
2023-09-11 19:40:00,11,27.0,0.99994516,0.9995599,33.0,39.0,0.9997426,-0.0104717845,-0.029666245,49.0,11.2,1.1,38.0,0.39492682,0.0,76.0,75.0,0.015658537,0
2023-09-11 19:50:00,11,27.0,0.99844074,0.9992629,33.0,39.0,0.6984153,0.055821504,-0.03838781,49.0,12.5,0.5,37.0,0.4878049,-930.0,76.0,75.0,0.019951219,0
2023-09-11 20:00:00,11,27.0,0.99999845,0.99990255,33.0,39.0,0.99990255,0.0017453284,-0.01396218,49.0,11.2,1.9,39.0,0.17360976,0.0,76.0,75.0,0.00795122,0
2023-09-11 20:10:00,11,27.0,0.99999845,0.9998766,33.0,39.0,0.99990255,-0.0017453284,-0.015707318,49.0,11.2,1.8,38.0,0.19229269,0.0,76.0,75.0,0.008146342,0
2023-09-11 20:20:00,11,27.0,0.9999939,0.9999619,33.0,39.0,0.99904823,0.0034906515,-0.008726535,49.0,11.1,1.7,38.0,0.14819512,0.0,76.0,75.0,0.0075609754,0
2023-09-11 20:30:00,11,27.0,0.9999863,0.99994516,33.0,39.0,0.99990255,0.005235964,-0.0104717845,49.0,11.2,0.8,38.0,0.13278049,0.0,76.0,75.0,0.0068780486,0
2023-09-11 20:40:00,11,26.0,1.0,0.99994516,33.0,39.0,0.9999619,0.0,-0.0104717845,49.0,11.2,0.7,39.0,0.26004878,0.0,76.0,75.0,0.007902439,0
2023-09-11 20:50:00,11,26.0,1.0,0.99994516,33.0,39.0,0.99912286,0.0,-0.0104717845,49.0,11.2,1.6,39.0,0.21658537,0.0,76.0,75.0,0.0070731705,0
2023-09-11 21:00:00,11,26.0,0.9999756,0.9999619,32.0,39.0,0.9998766,0.00698126,-0.008726535,49.0,11.1,1.0,38.0,0.1404878,0.0,76.0,75.0,0.008,0
2023-09-11 21:10:00,11,26.0,0.9402881,0.99994516,32.0,39.0,0.702153,0.34037954,0.0104717845,49.0,11.2,0.9,37.0,0.0052682925,-2135.0,76.0,75.0,0.002487805,0
2023-09-11 21:20:00,11,26.0,0.9135454,0.9135454,32.0,39.0,0.91283417,0.40673664,0.40673664,49.0,1.9,1.1,37.0,0.0,-1856.0,76.0,75.0,0.0015609756,0
2023-09-11 21:30:00,11,26.0,0.9135454,0.9135454,32.0,39.0,0.91283417,0.40673664,0.40673664,48.0,0.0,0.9,37.0,0.0,-1860.0,76.0,74.0,0.0015609756,0
2023-09-11 21:40:00,11,26.0,0.9135454,0.91425395,32.0,39.0,0.9121201,0.40673664,0.4051416,48.0,0.0,0.8,38.0,0.0,-1568.0,76.0,74.0,0.002487805,0
2023-09-11 21:50:00,11,26.0,0.9135454,0.91425395,32.0,39.0,0.91283417,0.40673664,0.4051416,47.0,0.0,0.6,38.0,0.0,-1365.0,75.0,74.0,0.0016097561,0
2023-09-11 22:00:00,11,26.0,0.9135454,0.91425395,32.0,39.0,0.91283417,0.40673664,0.4051416,46.0,0.0,0.4,38.0,0.0,-1344.0,75.0,74.0,0.0016097561,0
2023-09-11 22:10:00,11,26.0,0.9135454,0.93544406,33.0,39.0,0.91283417,0.40673664,0.35347486,45.0,0.0,0.7,38.0,0.0,-1046.0,75.0,73.0,0.0018536586,0
2023-09-11 22:20:00,11,26.0,0.9135454,0.9135454,35.0,39.0,0.91283417,0.40673664,0.40673664,44.0,0.0,0.4,38.0,0.0,-1028.0,75.0,73.0,0.0015609756,0
2023-09-11 22:30:00,11,26.0,0.9135454,0.91425395,34.0,39.0,0.91283417,0.40673664,0.4051416,43.0,0.0,0.5,38.0,0.0,-1026.0,75.0,73.0,0.0015609756,0
2023-09-11 22:40:00,11,26.0,0.9135454,0.93544406,34.0,39.0,0.91283417,0.40673664,0.35347486,42.0,0.0,0.6,38.0,0.0,-1015.0,75.0,73.0,0.0016585366,0
2023-09-11 22:50:00,11,26.0,0.9135454,0.91425395,34.0,39.0,0.9121201,0.40673664,0.4051416,42.0,0.0,0.5,38.0,0.0,-1018.0,75.0,73.0,0.0016097561,0
2023-09-11 23:00:00,11,26.0,0.9135454,0.91425395,34.0,39.0,0.91283417,0.40673664,0.4051416,41.0,0.0,0.4,38.0,0.0,-1023.0,75.0,73.0,0.0015609756,0
2023-09-11 23:10:00,11,26.0,0.9135454,0.93544406,34.0,39.0,0.91283417,0.40673664,0.35347486,40.0,0.0,0.5,38.0,0.0,-1026.0,75.0,72.0,0.0015121951,0
2023-09-11 23:20:00,11,26.0,0.9135454,0.91425395,34.0,39.0,0.9135454,0.40673664,0.4051416,40.0,0.0,1.3,38.0,0.0,-1018.0,75.0,72.0,0.0016097561,0
2023-09-11 23:30:00,11,26.0,0.9135454,0.91425395,34.0,39.0,0.91283417,0.40673664,0.4051416,39.0,0.0,1.5,38.0,0.0,-1031.0,75.0,72.0,0.0015609756,0
2023-09-11 23:40:00,11,26.0,0.9135454,0.93544406,34.0,39.0,0.91283417,0.40673664,0.35347486,39.0,0.0,1.5,37.0,0.0,-1022.0,75.0,72.0,0.0016585366,0
2023-09-11 23:50:00,11,26.0,0.9135454,0.9135454,34.0,39.0,0.91283417,0.40673664,0.40673664,38.0,0.0,1.2,37.0,0.0,-1028.0,75.0,72.0,0.0016097561,0
2023-09-12 00:00:00,11,26.0,0.9135454,0.9135454,34.0,39.0,0.91283417,0.40673664,0.40673664,38.0,0.0,0.5,37.0,0.0,-1005.0,75.0,72.0,0.0013658537,0
2023-09-12 00:10:00,11,25.0,0.9135454,0.93482566,34.0,39.0,0.91283417,0.40673664,0.35510695,37.0,0.0,1.0,37.0,0.0,-1054.0,74.0,72.0,0.001804878,0
2023-09-12 00:20:00,11,25.0,0.9135454,0.9135454,33.0,39.0,0.91283417,0.40673664,0.40673664,37.0,0.0,0.9,37.0,0.0,-1013.0,74.0,72.0,0.0014146342,0
2023-09-12 00:30:00,11,25.0,0.9135454,0.9135454,33.0,39.0,0.91283417,0.40673664,0.40673664,36.0,0.0,0.7,37.0,0.0,-1026.0,74.0,72.0,0.0015609756,0
2023-09-12 00:40:00,11,25.0,0.9135454,0.93482566,33.0,39.0,0.91283417,0.40673664,0.35510695,36.0,0.0,0.6,37.0,0.0,-1008.0,74.0,72.0,0.0016585366,0
2023-09-12 00:50:00,11,25.0,0.9135454,0.9135454,33.0,39.0,0.91283417,0.40673664,0.40673664,36.0,0.0,0.7,37.0,0.0,-1008.0,74.0,71.0,0.0016097561,0
2023-09-12 01:00:00,11,25.0,0.9135454,0.9135454,33.0,39.0,0.91283417,0.40673664,0.40673664,35.0,0.0,0.7,37.0,0.0,-993.0,74.0,71.0,0.0013658537,0
2023-09-12 01:10:00,11,25.0,0.9135454,0.9335804,33.0,39.0,0.91283417,0.40673664,0.35836795,35.0,0.0,1.2,37.0,0.0,-1024.0,74.0,71.0,0.0017073171,0
2023-09-12 01:20:00,11,25.0,0.9135454,0.9135454,32.0,39.0,0.91283417,0.40673664,0.40673664,35.0,0.0,0.5,36.0,0.0,-989.0,74.0,71.0,0.0014634146,0
2023-09-12 01:30:00,11,25.0,0.9135454,0.9135454,33.0,39.0,0.91283417,0.40673664,0.40673664,35.0,0.0,0.8,36.0,0.0,-1009.0,74.0,71.0,0.0015609756,0
2023-09-12 01:40:00,11,25.0,0.9135454,0.9323238,33.0,39.0,0.91283417,0.40673664,0.36162457,34.0,0.0,0.4,36.0,0.0,-1028.0,74.0,71.0,0.0017073171,0
2023-09-12 01:50:00,11,25.0,0.9135454,0.9135454,32.0,39.0,0.91283417,0.40673664,0.40673664,34.0,0.0,0.4,36.0,0.0,-1011.0,74.0,71.0,0.0014146342,0
2023-09-12 02:00:00,11,25.0,0.9135454,0.91425395,32.0,39.0,0.9121201,0.40673664,0.4051416,34.0,0.0,0.4,36.0,0.0,-1027.0,74.0,71.0,0.0014634146,0
2023-09-12 02:10:00,11,25.0,0.9135454,0.93105584,32.0,39.0,0.91283417,0.40673664,0.36487678,34.0,0.0,0.4,36.0,0.0,-1035.0,73.0,71.0,0.0016585366,0
2023-09-12 02:20:00,11,25.0,0.9135454,0.9135454,32.0,39.0,0.9135454,0.40673664,0.40673664,34.0,0.0,0.5,36.0,0.0,-628.0,73.0,71.0,0.0016585366,0
2023-09-12 02:30:00,11,25.0,0.9135454,0.9135454,34.0,38.0,0.9135454,0.40673664,0.40673664,33.0,0.0,1.2,36.0,0.0,-3.0,73.0,71.0,0.0013658537,0
2023-09-12 02:40:00,11,25.0,0.9135454,0.9297765,34.0,38.0,0.91283417,0.40673664,0.36812454,33.0,0.0,1.6,36.0,0.0,-23.0,73.0,71.0,0.0017073171,0
2023-09-12 02:50:00,11,25.0,0.9135454,0.9135454,34.0,39.0,0.91283417,0.40673664,0.40673664,33.0,0.0,1.6,36.0,0.0,-5.0,73.0,71.0,0.0015609756,0
2023-09-12 03:00:00,11,25.0,0.9135454,0.9135454,34.0,39.0,0.91283417,0.40673664,0.40673664,33.0,0.0,1.5,37.0,0.0,-4.0,73.0,71.0,0.0016097561,0
2023-09-12 03:10:00,11,25.0,0.9135454,0.9291326,35.0,39.0,0.91283417,0.40673664,0.36974674,33.0,0.0,1.5,37.0,0.0,-5.0,73.0,71.0,0.0016097561,0
2023-09-12 03:20:00,11,25.0,0.9135454,0.9135454,35.0,39.0,0.91283417,0.40673664,0.40673664,33.0,0.0,1.4,37.0,0.0,-6.0,73.0,71.0,0.0015609756,0
2023-09-12 03:30:00,11,25.0,0.9135454,0.9135454,35.0,39.0,0.91283417,0.40673664,0.40673664,33.0,0.0,1.4,37.0,0.0,-6.0,73.0,71.0,0.0016097561,0
2023-09-12 03:40:00,11,25.0,0.9135454,0.9304176,34.0,39.0,0.91283417,0.40673664,0.3665012,33.0,0.0,0.4,37.0,0.0,-273.0,73.0,71.0,0.0017560975,0
2023-09-12 03:50:00,11,25.0,0.9135454,0.91425395,32.0,39.0,0.91283417,0.40673664,0.4051416,33.0,0.0,0.4,37.0,0.0,-399.0,73.0,71.0,0.0015609756,0
2023-09-12 04:00:00,11,25.0,0.9135454,0.91425395,32.0,39.0,0.91283417,0.40673664,0.4051416,33.0,0.0,0.4,36.0,0.0,-391.0,73.0,71.0,0.0015609756,0
2023-09-12 04:10:00,11,25.0,0.9135454,0.9316912,32.0,39.0,0.91283417,0.40673664,0.36325124,33.0,0.0,0.4,36.0,0.0,-396.0,73.0,71.0,0.0016097561,0
2023-09-12 04:20:00,11,24.0,0.9135454,0.91425395,31.0,39.0,0.91283417,0.40673664,0.4051416,32.0,0.0,0.4,36.0,0.0,-388.0,73.0,70.0,0.0016097561,0
2023-09-12 04:30:00,11,25.0,0.9135454,0.91425395,31.0,39.0,0.91283417,0.40673664,0.4051416,32.0,0.0,0.4,36.0,0.0,-388.0,73.0,70.0,0.0016585366,0
2023-09-12 04:40:00,11,25.0,0.9135454,0.9323238,31.0,39.0,0.9135454,0.40673664,0.36162457,32.0,0.0,0.5,35.0,0.0,-205.0,73.0,70.0,0.0018536586,0
2023-09-12 04:50:00,11,25.0,0.9135454,0.91425395,33.0,39.0,0.91283417,0.40673664,0.4051416,32.0,0.0,0.8,35.0,0.0,-4.0,73.0,70.0,0.0015609756,0
2023-09-12 05:00:00,11,24.0,0.9135454,0.9135454,33.0,39.0,0.91283417,0.40673664,0.40673664,32.0,0.0,0.5,36.0,0.0,-4.0,73.0,70.0,0.0015121951,0
2023-09-12 05:10:00,11,24.0,0.9135454,0.9335804,34.0,39.0,0.91283417,0.40673664,0.35836795,32.0,0.0,0.4,36.0,0.0,-23.0,73.0,70.0,0.0017073171,0
2023-09-12 05:20:00,11,24.0,0.9135454,0.9135454,34.0,39.0,0.91283417,0.40673664,0.40673664,32.0,0.0,0.6,36.0,0.0,-3.0,73.0,70.0,0.0016585366,0
2023-09-12 05:30:00,11,25.0,0.9135454,0.9135454,34.0,39.0,0.91283417,0.40673664,0.40673664,32.0,0.0,1.3,36.0,0.0,12.0,73.0,70.0,0.0014634146,0
2023-09-12 05:40:00,11,25.0,0.9135454,0.93482566,34.0,39.0,0.91283417,0.40673664,0.35510695,32.0,0.0,1.4,36.0,0.0,-23.0,73.0,70.0,0.0016585366,0
2023-09-12 05:50:00,11,25.0,0.9135454,0.9135454,34.0,39.0,0.91283417,0.40673664,0.40673664,31.0,0.0,1.0,36.0,0.0,12.0,73.0,70.0,0.0015121951,0
2023-09-12 06:00:00,11,24.0,0.9515944,0.9992629,34.0,39.0,0.9135454,0.30735663,-0.03838781,31.0,12.1,0.6,36.0,0.29414633,-879.0,73.0,70.0,0.0076585365,0
2023-09-12 06:10:00,11,24.0,0.9999756,0.9998766,32.0,39.0,0.9999939,-0.00698126,-0.015707318,32.0,11.1,1.6,39.0,0.119365856,0.0,73.0,70.0,0.003609756,0
2023-09-12 06:20:00,11,24.0,0.9998766,0.9997015,32.0,39.0,0.9999863,-0.015707318,-0.024432179,33.0,11.2,2.2,38.0,0.1857561,0.0,73.0,70.0,0.0071707317,0
2023-09-12 06:30:00,11,25.0,0.9998766,0.9997426,32.0,39.0,0.9998157,-0.015707318,-0.022687333,34.0,11.2,1.7,38.0,0.20878048,0.0,73.0,71.0,0.0053658537,0
2023-09-12 06:40:00,11,25.0,0.9999939,0.9999254,32.0,39.0,0.99994516,-0.0034906515,-0.012217001,36.0,11.1,2.2,39.0,0.1969756,0.0,73.0,71.0,0.009317073,0
2023-09-12 06:50:00,11,25.0,0.9999863,0.9999756,32.0,39.0,0.99990255,0.005235964,-0.00698126,38.0,11.1,1.7,39.0,0.13590243,0.0,73.0,71.0,0.0070731705,0
2023-09-12 07:00:00,11,24.0,0.99999845,0.9999756,33.0,38.0,0.99912286,-0.0017453284,-0.00698126,40.0,11.1,1.9,38.0,0.1762439,0.0,73.0,71.0,0.005414634,0
2023-09-12 07:10:00,11,24.0,0.99999845,0.9998477,33.0,38.0,0.9998766,-0.0017453284,-0.017452406,41.0,11.1,1.9,38.0,0.14268292,0.0,73.0,71.0,0.0066341464,0
2023-09-12 07:20:00,11,24.0,1.0,0.99994516,33.0,38.0,0.99990255,0.0,-0.0104717845,42.0,11.1,2.0,38.0,0.12229268,0.0,73.0,71.0,0.005219512,0
2023-09-12 07:30:00,11,25.0,0.91283417,0.99999845,33.0,38.0,0.0662739,0.40833047,-0.0017453284,43.0,11.2,1.0,39.0,0.07121951,-977.0,73.0,71.0,0.0053170733,0
2023-09-12 07:40:00,11,25.0,0.5075384,0.9198215,34.0,38.0,0.06801529,0.8616292,0.3923371,44.0,1.7,1.0,40.0,0.0,-1165.0,73.0,71.0,0.0018536586,0
2023-09-12 07:50:00,11,25.0,0.9135454,0.9135454,34.0,39.0,0.91283417,0.40673664,0.40673664,44.0,1.6,1.0,39.0,0.0,-1114.0,73.0,71.0,0.0016097561,0
2023-09-12 08:00:00,11,24.0,0.9135454,0.91425395,34.0,39.0,0.91283417,0.40673664,0.4051416,43.0,0.0,0.6,39.0,0.0,-1011.0,73.0,71.0,0.0015609756,0
2023-09-12 08:10:00,11,24.0,0.9135454,0.91425395,34.0,39.0,0.9121201,0.40673664,0.4051416,43.0,0.0,0.4,39.0,0.0,-1011.0,73.0,71.0,0.0015609756,0
2023-09-12 08:20:00,11,24.0,0.9135454,0.91425395,33.0,38.0,0.91283417,0.40673664,0.4051416,42.0,1.7,0.4,38.0,0.0,-1004.0,73.0,71.0,0.0013170731,0
2023-09-12 08:30:00,11,24.0,0.23174791,0.9135454,35.0,39.0,0.06453231,0.9727759,0.40673664,42.0,1.6,0.5,38.0,0.0,-641.0,73.0,71.0,0.001804878,0
2023-09-12 08:40:00,11,24.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,41.0,0.0,0.4,38.0,0.0,-307.0,73.0,71.0,0.0016585366,0
2023-09-12 08:50:00,11,24.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,41.0,0.0,0.4,38.0,0.0,-674.0,73.0,71.0,0.0016585366,0
2023-09-12 09:00:00,11,25.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,40.0,0.0,1.4,38.0,0.0,-406.0,73.0,71.0,0.0015609756,0
2023-09-12 09:10:00,11,25.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,40.0,0.0,0.5,38.0,0.0,-137.0,73.0,70.0,0.0015121951,0
2023-09-12 09:20:00,11,25.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,40.0,0.0,0.4,38.0,0.0,-121.0,73.0,70.0,0.0014634146,0
2023-09-12 09:30:00,11,26.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,39.0,0.0,0.4,38.0,0.0,-138.0,73.0,70.0,0.0015609756,0
2023-09-12 09:40:00,11,26.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,39.0,0.0,0.5,38.0,0.0,-139.0,73.0,70.0,0.0016585366,0
2023-09-12 09:50:00,11,27.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,39.0,0.0,0.4,38.0,0.0,-139.0,73.0,70.0,0.0016585366,0
2023-09-12 10:00:00,11,26.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,38.0,0.0,0.4,38.0,0.0,-120.0,73.0,70.0,0.0014634146,0
2023-09-12 10:10:00,11,27.0,0.06975647,0.07149745,35.0,39.0,0.06975647,0.9975641,0.99744076,38.0,0.0,0.4,38.0,0.0,-134.0,73.0,70.0,0.0016097561,0
2023-09-12 10:20:00,11,28.0,0.06975647,0.07149745,36.0,39.0,0.06975647,0.9975641,0.99744076,38.0,0.0,0.4,38.0,0.0,-195.0,73.0,70.0,0.0016585366,0
2023-09-12 10:30:00,11,28.0,0.06975647,0.07149745,36.0,39.0,0.06975647,0.9975641,0.99744076,38.0,0.0,0.4,38.0,0.0,-561.0,73.0,70.0,0.0016097561,0
2023-09-12 10:40:00,11,28.0,0.06975647,0.07149745,36.0,39.0,0.06975647,0.9975641,0.99744076,38.0,0.0,0.4,39.0,0.0,-627.0,73.0,70.0,0.0016097561,0
2023-09-12 10:50:00,11,29.0,0.43993917,0.9198215,36.0,40.0,0.06975647,0.8980276,0.3923371,38.0,0.0,0.4,38.0,0.0,-328.0,73.0,70.0,0.002195122,0
2023-09-12 11:00:00,11,30.0,0.9135454,0.91425395,36.0,40.0,0.91283417,0.40673664,0.4051416,38.0,0.0,0.4,38.0,0.0,-13.0,74.0,71.0,0.0015609756,0
2023-09-12 11:10:00,11,31.0,0.9135454,0.91425395,37.0,40.0,0.9121201,0.40673664,0.4051416,38.0,0.0,0.4,38.0,0.0,-3.0,74.0,71.0,0.0015121951,0
2023-09-12 11:20:00,11,31.0,0.9711343,0.9991944,37.0,40.0,0.15643446,0.23853345,-0.040131792,38.0,12.5,0.4,39.0,0.4878049,-742.0,74.0,71.0,0.019707317,0
2023-09-12 11:30:00,11,31.0,0.99994516,0.9997426,36.0,41.0,0.9999756,-0.0104717845,-0.022687333,39.0,11.2,1.7,39.0,0.44082928,0.0,74.0,71.0,0.014926829,0
2023-09-12 11:40:00,11,31.0,0.99999845,0.9998157,36.0,41.0,0.9998477,-0.0017453284,-0.019197442,40.0,11.3,1.2,37.0,0.36780488,0.0,74.0,72.0,0.01990244,0
2023-09-12 11:50:00,11,31.0,0.9999254,0.9992629,36.0,41.0,0.9998477,-0.012217001,-0.03838781,41.0,11.4,1.6,37.0,0.4878049,0.0,74.0,72.0,0.026048781,0
2023-09-12 12:00:00,11,32.0,0.9163627,0.99950653,36.0,41.0,0.005235964,0.40034902,-0.031410757,43.0,11.3,0.6,39.0,0.4878049,-1039.0,74.0,72.0,0.028878048,0
2023-09-12 12:10:00,11,32.0,0.82903755,0.9198215,37.0,42.0,0.005235964,0.5591929,0.3923371,44.0,2.7,0.7,41.0,0.0,-1582.0,75.0,72.0,0.0022926829,0
2023-09-12 12:20:00,11,33.0,0.9921147,0.9992629,37.0,42.0,0.91283417,0.12533323,-0.03838781,44.0,12.2,0.5,42.0,0.42019513,-758.0,75.0,72.0,0.017219512,0
2023-09-12 12:30:00,11,33.0,0.9999863,0.99912286,37.0,42.0,0.9998766,-0.005235964,-0.041875653,45.0,11.8,1.1,44.0,0.4878049,0.0,75.0,73.0,0.032,0
2023-09-12 12:40:00,11,33.0,0.99990255,0.9992629,37.0,42.0,0.99990255,-0.01396218,-0.03838781,46.0,11.4,1.1,44.0,0.4878049,0.0,75.0,73.0,0.033073172,0
2023-09-12 12:50:00,11,34.0,0.9999619,0.9994502,37.0,42.0,0.9998766,-0.008726535,-0.033155177,47.0,11.5,0.8,43.0,0.4878049,0.0,75.0,73.0,0.034682926,0
2023-09-12 13:00:00,11,34.0,0.9999756,0.9997015,38.0,42.0,0.99990255,-0.00698126,-0.024432179,48.0,11.4,0.9,43.0,0.4878049,0.0,76.0,74.0,0.027414635,0
2023-09-12 13:10:00,11,34.0,0.9999939,0.99912286,38.0,42.0,0.9935719,-0.0034906515,-0.041875653,50.0,12.0,0.6,44.0,0.4878049,-235.0,76.0,74.0,0.04014634,0
2023-09-12 13:20:00,11,35.0,0.9943379,0.9992629,38.0,42.0,0.49545866,0.10626407,-0.03838781,51.0,13.4,0.7,44.0,0.4878049,-1293.0,76.0,74.0,0.021512195,0
2023-09-12 13:30:00,11,35.0,0.99505556,0.9991944,38.0,43.0,0.4477591,0.09931975,-0.040131792,51.0,12.4,0.5,43.0,0.4878049,-1352.0,76.0,74.0,0.043463416,0
2023-09-12 13:40:00,11,35.0,0.9999254,0.9991944,38.0,43.0,0.9998766,-0.012217001,-0.040131792,52.0,12.9,1.2,44.0,0.4878049,0.0,76.0,74.0,0.03487805,0
2023-09-12 13:50:00,11,35.0,0.99990255,0.99912286,38.0,43.0,0.9998477,-0.01396218,-0.041875653,52.0,13.3,0.9,42.0,0.4878049,0.0,77.0,75.0,0.05619512,0
2023-09-12 14:00:00,11,36.0,0.99994516,0.99912286,39.0,43.0,0.9998766,-0.0104717845,-0.041875653,52.0,13.0,0.8,44.0,0.4878049,0.0,77.0,75.0,0.053707317,0
2023-09-12 14:10:00,11,35.0,0.99978065,0.99912286,38.0,43.0,0.99939084,-0.02094242,-0.041875653,53.0,12.4,1.3,42.0,0.4878049,0.0,77.0,75.0,0.048731707,0
2023-09-12 14:20:00,11,35.0,0.9999254,0.99912286,39.0,43.0,0.9966374,-0.012217001,-0.041875653,54.0,13.4,1.0,42.0,0.4878049,-121.0,77.0,75.0,0.061902437,0
2023-09-12 14:30:00,11,36.0,0.9999254,0.9992629,40.0,43.0,0.9998766,-0.012217001,-0.03838781,54.0,11.7,0.7,44.0,0.4878049,0.0,77.0,76.0,0.04180488,0
2023-09-12 14:40:00,11,36.0,0.9947028,0.99904823,40.0,43.0,0.66653246,0.10279254,-0.043619387,55.0,13.2,0.4,42.0,0.4878049,-1218.0,78.0,76.0,0.07497561,0
2023-09-12 14:50:00,11,36.0,0.9999619,0.9991944,40.0,44.0,0.99505556,-0.008726535,-0.040131792,55.0,11.9,0.5,44.0,0.4878049,-540.0,78.0,76.0,0.055853657,0
2023-09-12 15:00:00,11,36.0,0.96316254,0.9991944,40.0,44.0,0.71569276,0.26891983,-0.040131792,55.0,12.5,0.4,42.0,0.4878049,-2088.0,78.0,76.0,0.052341465,0
2023-09-12 15:10:00,11,36.0,0.9996101,0.99912286,40.0,44.0,0.9999863,-0.02792164,-0.041875653,54.0,14.7,2.1,44.0,0.4878049,0.0,78.0,76.0,0.073609754,0
2023-09-12 15:20:00,11,36.0,0.99978065,0.99904823,40.0,44.0,0.9998477,-0.02094242,-0.043619387,55.0,14.5,0.8,42.0,0.4878049,0.0,78.0,76.0,0.08434147,0
2023-09-12 15:30:00,11,36.0,0.9998477,0.99912286,40.0,44.0,0.9967789,-0.017452406,-0.041875653,55.0,13.1,0.6,42.0,0.4878049,-251.0,79.0,76.0,0.078585364,0
2023-09-12 15:40:00,11,37.0,0.9999619,0.99904823,40.0,44.0,0.9998766,-0.008726535,-0.043619387,55.0,12.8,0.6,42.0,0.4878049,0.0,79.0,77.0,0.0422439,0
2023-09-12 15:50:00,11,37.0,0.9999863,0.99904823,40.0,44.0,0.9957247,-0.005235964,-0.043619387,56.0,13.5,0.6,42.0,0.4878049,-408.0,79.0,77.0,0.06790244,0
2023-09-12 16:00:00,11,37.0,0.9997426,0.99912286,41.0,44.0,0.99990255,-0.022687333,-0.041875653,56.0,13.5,0.8,43.0,0.4878049,0.0,79.0,77.0,0.04185366,0
2023-09-12 16:10:00,11,37.0,0.99965733,0.99912286,41.0,44.0,0.9999756,-0.026176948,-0.041875653,57.0,14.4,1.7,43.0,0.4878049,0.0,79.0,77.0,0.06468292,0
2023-09-12 16:20:00,11,37.0,0.9997426,0.99912286,41.0,44.0,0.9998766,-0.022687333,-0.041875653,57.0,12.4,0.8,43.0,0.4878049,0.0,79.0,78.0,0.049170732,0
